LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(pixel/sec),(pixel),(sec),(pixel),(pixel),(pixel),
ID1274482 ? ID1274505,2074,1274482,1274505,0.027142310438273694,2.9745367869939234,0.16474923501574656,0.16474923501574656,1325.5,60.32488402834822,17.79880192216062,0.0,
ID1274505 ? ID1277199,2074,1274505,1277199,0.004689049363753304,0.23336997942136736,0.034238316853173814,0.06847663370634763,1327.0,60.37365665535518,17.69576564698812,0.0,
ID1278232 ? ID1281894,2074,1278232,1281894,4.257989803671541E-4,1.8162163141365648,0.020634897149420302,0.020634897149420302,1330.5,60.3501394602184,17.7532141038322,0.0,
ID1278202 ? ID1278232,2074,1278202,1278232,0.005328026735585909,2.239042580930179,0.07299333350098425,0.07299333350098425,1329.5,60.32106806726884,17.732957417639394,0.0,
ID1272818 ? ID1273804,2074,1272818,1273804,0.01410580687815649,NaN,0.11876786972138757,0.11876786972138757,1323.5,60.3958839858143,17.738244736501592,0.0,
ID1278207 ? ID1278238,2075,1278207,1278238,0.003299152924140372,2.859126388128318,0.057438253143183,0.057438253143183,1329.5,28.007016973543905,24.46170093387758,0.0,
ID1277178 ? ID1277202,2075,1277178,1277202,0.04716663958287825,2.8439847696661986,0.2171788193698415,0.2171788193698415,1327.5,27.89431555298914,24.219940654489832,0.0,
ID1277202 ? ID1278207,2075,1277202,1278207,0.03459612620095118,0.07054112209953202,0.18600033924955936,0.18600033924955936,1328.5,27.97219482071295,24.405744170818704,0.0,
ID1278238 ? ID1281048,2075,1278238,1281048,0.02244213799709138,0.1566545268265023,0.07490350124842526,0.14980700249685053,1331.0,28.014654032468986,24.35937849077544,0.0,
ID1281048 ? ID1281710,2075,1281048,1281710,0.011997743347339745,2.6764124483533274,0.109534210853686,0.109534210853686,1332.5,27.994561206114888,24.32982250315075,0.0,
ID1274508 ? ID1277178,2075,1274508,1277178,0.13049229576323465,NaN,0.3612371738390647,0.3612371738390647,1326.5,27.966640527916223,24.260948852066196,0.0,
ID1277173 ? ID1277196,2076,1277173,1277196,0.024399800880584393,NaN,0.15620435615111505,0.15620435615111505,1327.5,57.97814484531,11.017900341506145,0.0,
ID1277172 ? ID1277195,2077,1277172,1277195,0.0027760272082348277,NaN,0.052688017691262856,0.052688017691262856,1327.5,35.6552029609507,5.343629986657543,0.0,
ID1277177 ? ID1277201,2078,1277177,1277201,0.02116292171822532,NaN,0.14547481472139884,0.14547481472139884,1327.5,54.972499719543706,19.878687757550182,0.0,
ID1280768 ? ID1284797,2078,1280768,1284797,0.02337284686267645,2.786189665000322,0.15288180684004377,0.15288180684004377,1334.5,54.91833669715254,19.797095359151108,0.0,
ID1278235 ? ID1281709,2078,1278235,1281709,0.0064535012108378,0.4211390549327027,0.026777895550119113,0.08033368665035734,1331.5,54.90587584086336,19.78429617475946,0.0,
ID1277201 ? ID1278205,2078,1277201,1278205,0.041793110748978055,2.8979325245073957,0.2044336340942411,0.2044336340942411,1328.5,55.00111940393214,19.856570191810185,0.0,
ID1284797 ? ID1283860,2078,1284797,1283860,0.017199937469102946,2.7179849813432746,0.13114853208901328,0.13114853208901328,1335.5,54.896226355612214,19.819795951135507,0.0,
ID1278205 ? ID1278235,2078,1278205,1278235,0.03556591758571981,2.896705136708188,0.18858928279655715,0.18858928279655715,1329.5,55.008284288019894,19.83235114659606,0.0,
ID1281709 ? ID1280768,2078,1281709,1280768,4.948443840591784E-4,0.324394562136168,0.022245097978187876,0.022245097978187876,1333.5,54.89857686567448,19.733989868738256,0.0,
ID1277206 ? ID1281901,2079,1277206,1281901,0.014856093607995058,0.3463798674907867,0.04062852529387458,0.12188557588162374,1329.5,63.39452139157201,31.582492337418138,0.0,
ID1281901 ? ID1281051,2079,1281901,1281051,0.008425553484682513,2.5690576752470897,0.09179081372709642,0.09179081372709642,1331.5,63.39389358089956,31.615930355377003,0.0,
ID1277182 ? ID1277206,2079,1277182,1277206,0.014846483552479412,NaN,0.12184614705635714,0.12184614705635714,1327.5,63.36326103225619,31.481433176008018,0.0,
ID1281051 ? ID1281713,2079,1281051,1281713,0.003590512403424399,2.188646885677483,0.059920884534729615,0.059920884534729615,1332.5,63.361465586886155,31.6348870266785,0.0,
ID1278217 ? ID1278250,2080,1278217,1278250,0.6436905084209099,NaN,0.8023032521565084,0.8023032521565084,1329.5,45.896502284993694,40.203590839614705,0.0,
ID1281891 ? ID1281040,2081,1281891,1281040,0.01433915656729464,1.9945666048549309,0.11974621734023434,0.11974621734023434,1331.5,63.39891171524316,4.666724510367192,0.0,
ID1278200 ? ID1278228,2081,1278200,1278228,0.003097522781716931,NaN,0.05565539310540292,0.05565539310540292,1329.5,63.3466561342759,4.684889233574532,0.0,
ID1281040 ? ID1281702,2081,1281040,1281702,0.007957785116212548,0.26197548498988366,0.08920641858191902,0.08920641858191902,1332.5,63.36209440977598,4.569886753657224,0.0,
ID1278228 ? ID1281891,2081,1278228,1281891,0.004988865633532878,1.4859419615091738,0.0706319023779827,0.0706319023779827,1330.5,63.37902265731847,4.718661832435787,0.0,
ID1281702 ? ID1280762,2081,1281702,1280762,0.04657170851887159,2.7806189816019806,0.21580479262257266,0.21580479262257266,1333.5,63.35658220237211,4.637686009894157,0.0,
ID1278220 ? ID1278255,2082,1278220,1278255,0.23761805637644814,NaN,0.4874608254787744,0.4874608254787744,1329.5,37.380344314140665,50.05074384002006,0.0,
ID1278241 ? ID1281899,2083,1278241,1281899,0.004786205338627517,NaN,0.06918240627954131,0.06918240627954131,1330.5,47.26515435674338,28.280720136978537,0.0,
ID1283863 ? ID1284577,2084,1283863,1284577,0.05710768081616456,2.8303619429187274,0.23897213397416142,0.23897213397416142,1336.5,58.38363932434871,27.333002282179205,0.0,
ID1281897 ? ID1281049,2084,1281897,1281049,0.03855272885101869,1.474871089759089,0.19634848828299822,0.19634848828299822,1331.5,58.451103900569855,27.389574391708084,0.0,
ID1278240 ? ID1281897,2084,1278240,1281897,0.07799978134415513,NaN,0.2792844094183475,0.2792844094183475,1330.5,58.32544830456694,27.515966229077343,0.0,
ID1280769 ? ID1284799,2084,1280769,1284799,0.014079320438447833,2.04587586010887,0.11865631225707224,0.11865631225707224,1334.5,58.37063389505677,27.338781434816937,0.0,
ID1284799 ? ID1283863,2084,1284799,1283863,0.026607718900754408,2.2702308787167707,0.1631187263950844,0.1631187263950844,1335.5,58.43101868363267,27.321600475416183,0.0,
ID1281049 ? ID1280769,2084,1281049,1280769,0.008500382298949576,0.6848674275068724,0.046098758928385414,0.09219751785677083,1333.0,58.394210192067106,27.287917916780785,0.0,
ID1284588 ? ID1283908,2085,1284588,1283908,0.011696232756163454,1.8468922087664656,0.10814912277112308,0.10814912277112308,1337.5,81.08705452667067,50.66061686246956,0.0,
ID1284810 ? ID1284588,2085,1284810,1284588,0.002419857884867119,0.9581131235244569,0.02459602551667199,0.04919205103334398,1336.0,81.03486438187522,50.651668063843154,0.0,
ID1281063 ? ID1281722,2085,1281063,1281722,0.013607542466856278,0.6587909248993146,0.11665137147439064,0.11665137147439064,1332.5,81.0301562878046,50.60294779646962,0.0,
ID1280778 ? ID1284810,2085,1280778,1284810,0.004562434574141501,2.1146174873621346,0.06754579612486258,0.06754579612486258,1334.5,81.00286234902049,50.639062307313,0.0,
ID1281722 ? ID1280778,2085,1281722,1280778,0.007949814524112624,2.1362238344983124,0.08916173239743956,0.08916173239743956,1333.5,80.97931313741921,50.60719622849795,0.0,
ID1281906 ? ID1281063,2085,1281906,1281063,0.0027372364971337227,3.0276305374623647,0.05231860564974685,0.05231860564974685,1331.5,81.07728615239634,50.668353506431984,0.0,
ID1278256 ? ID1281906,2085,1278256,1281906,0.011084438210694688,NaN,0.10528265864184229,0.10528265864184229,1330.5,81.07888178623001,50.64158380867537,0.0,
ID1283908 ? ID1293344,2085,1283908,1293344,0.027727751151008267,2.752021855936861,0.16651651915353102,0.16651651915353102,1338.5,81.0559425996721,50.6369861697968,0.0,
ID1284793 ? ID1283856,2086,1284793,1283856,0.11507262983824719,2.5870305945401486,0.3392235691078189,0.3392235691078189,1335.5,57.918400614445446,10.932857894667439,0.0,
ID1281705 ? ID1284793,2086,1281705,1284793,0.010078837987043976,1.1560724149434871,0.05019670802713056,0.10039341605426112,1334.0,58.04436704133396,10.963588545781459,0.0,
ID1281042 ? ID1281705,2086,1281042,1281705,0.010250839016586412,NaN,0.10124642717936476,0.10124642717936476,1332.5,58.01190548959507,10.939160738018597,0.0,
ID1281038 ? ID1281701,2087,1281038,1281701,0.010348472060209798,NaN,0.10172744005532527,0.10172744005532527,1332.5,41.93695266522316,1.797781602964687,0.0,
ID1284790 ? ID1283851,2087,1284790,1283851,0.016567384716736692,1.9918175464541743,0.12871435318851077,0.12871435318851077,1335.5,41.8837508559412,1.7703025193518687,0.0,
ID1281701 ? ID1280761,2087,1281701,1280761,0.0054042345551481,1.9635428207238472,0.07351349913552001,0.07351349913552001,1333.5,41.88690872680951,1.799424366331532,0.0,
ID1283851 ? ID1284568,2087,1283851,1284568,0.003182716718128842,0.6163460496975696,0.05641557159268035,0.05641557159268035,1336.5,41.96538178190106,1.7351373011474023,0.0,
ID1293304 ? ID1293257,2087,1293304,1293257,0.015734060171976854,2.7556855147477113,0.12543548210923755,0.12543548210923755,1341.5,41.94775502806033,1.7539891373640992,0.0,
ID1293257 ? ID1299296,2087,1293257,1299296,0.013274363854830615,2.512981708219168,0.11521442555006128,0.11521442555006128,1342.5,41.94765613962031,1.791504347018563,0.0,
ID1293326 ? ID1291625,2087,1293326,1291625,0.17235823439162248,2.9915614229178376,0.4151604923299211,0.4151604923299211,1339.5,42.02732037354244,1.7366213844903304,0.0,
ID1283891 ? ID1293326,2087,1283891,1293326,0.0034717291549826953,0.2170498454203711,0.05892138113607568,0.05892138113607568,1338.5,41.848892770080084,1.731371290584518,0.0,
ID1284568 ? ID1283891,2087,1284568,1283891,0.013420878349155672,3.1035697695326196,0.11584851466098162,0.11584851466098162,1337.5,41.9356612748564,1.7365940347298996,0.0,
ID1291625 ? ID1293304,2087,1291625,1293304,0.11836375594473364,3.13472848809305,0.34404034057757477,0.34404034057757477,1340.5,42.06289632795908,1.7373649583632922,0.0,
ID1280761 ? ID1284790,2087,1280761,1284790,0.002820260703632188,1.8095654698850103,0.0531061267993834,0.0531061267993834,1334.5,41.8528369037844,1.8202467400718052,0.0,
ID1284811 ? ID1283873,2088,1284811,1283873,0.6442227918316289,NaN,0.8026349056897718,0.8026349056897718,1335.5,47.39835191847409,52.23694093067648,0.0,
ID1284794 ? ID1283857,2089,1284794,1283857,0.0027297856167426623,NaN,0.052247350332267205,0.052247350332267205,1335.5,60.336525023393136,17.69302146158269,0.0,
ID1283876 ? ID1284592,2090,1283876,1284592,0.01096920178237515,NaN,0.10473395715991614,0.10473395715991614,1336.5,78.64339081878296,65.01853092163469,0.0,
ID1283852 ? ID1284569,2091,1283852,1284569,0.005300209934628919,NaN,0.07280254071547859,0.07280254071547859,1336.5,73.53418114229147,2.084053132074466,0.0,
ID1284569 ? ID1283892,2091,1284569,1283892,0.004861298852098917,1.855818249303345,0.06972301522523905,0.06972301522523905,1337.5,73.56167966320382,2.0513334780565646,0.0,
ID1228374 ? ID1234807,2092,1228374,1234807,6.600783175012486E-4,NaN,0.025691989364415684,0.025691989364415684,1302.5,81.29726281135274,61.45905700589032,0.0,
ID1283911 ? ID1293345,2093,1283911,1293345,0.014216111815175363,NaN,0.11923133738734697,0.11923133738734697,1338.5,14.883978842015985,57.14523526586059,0.0,
ID1283901 ? ID1293334,2094,1283901,1293334,0.12341322258744164,NaN,0.35130218130185537,0.35130218130185537,1338.5,47.36178800608906,28.282454425941705,0.0,
ID1293313 ? ID1293263,2094,1293313,1293263,0.051406267874490943,2.5602714380255733,0.22672950375831316,0.22672950375831316,1341.5,47.355677821147765,28.518792690633987,0.0,
ID1293334 ? ID1293313,2094,1293334,1293313,0.0164765859579802,0.8544772704428895,0.06418057719820733,0.12836115439641466,1340.0,47.324244270080435,28.45697605188704,0.0,
ID1293328 ? ID1291628,2095,1293328,1291628,0.024631180873381266,NaN,0.15694324092926482,0.15694324092926482,1339.5,57.966867941697444,11.02694742253961,0.0,
ID1299298 ? ID1300472,2095,1299298,1300472,6.453576765439063E-4,2.4259526709391617,0.025403890972524393,0.025403890972524393,1343.5,57.92835131413349,11.128450438589953,0.0,
ID1293306 ? ID1293260,2095,1293306,1293260,0.021773016311449865,2.846252288709532,0.14755682400841333,0.14755682400841333,1341.5,57.957284413596845,10.982963712787537,0.0,
ID1300177 ? ID1301373,2095,1300177,1301373,0.05232287642933639,1.6183185724987563,0.2287419428730472,0.2287419428730472,1345.5,58.05212048515762,11.095618696253101,0.0,
ID1301373 ? ID1306991,2095,1301373,1306991,0.028291436185801433,2.102186310852897,0.16820058319102651,0.16820058319102651,1346.5,58.055739535969735,10.9936758661385,0.0,
ID1300472 ? ID1300177,2095,1300472,1300177,0.005229633980471011,3.005346817390491,0.0723162082832819,0.0723162082832819,1344.5,57.944810138397955,11.145415427595346,0.0,
ID1293260 ? ID1299298,2095,1293260,1299298,0.007063794286624218,0.0292946402755787,0.08404638175807581,0.08404638175807581,1342.5,57.94158313453674,11.097684332399204,0.0,
ID1291628 ? ID1293306,2095,1291628,1293306,0.0284773349224962,2.4803988562144736,0.16875228864372832,0.16875228864372832,1340.5,57.93204975150981,10.986782317889176,0.0,
ID1293270 ? ID1299316,2096,1293270,1299316,0.004267412773825952,NaN,0.06532543741779272,0.06532543741779272,1342.5,37.61501522022463,56.67194173186956,0.0,
ID1299306 ? ID1300476,2097,1299306,1300476,6.382238710856828E-4,NaN,0.025263093062522706,0.025263093062522706,1343.5,58.51483051576699,27.405980852268833,0.0,
ID1300184 ? ID1301378,2097,1300184,1301378,0.01314234406121947,0.41531291574391926,0.11464006307229367,0.11464006307229367,1345.5,58.42152830012712,27.48508417410061,0.0,
ID1300476 ? ID1300184,2097,1300476,1300184,0.004052548708782107,1.5010014259435318,0.0636596317047319,0.0636596317047319,1344.5,58.489775606568806,27.430496613789472,0.0,
ID1300480 ? ID1300187,2098,1300480,1300187,0.0464217519408701,2.719294254585547,0.21545707679459059,0.21545707679459059,1344.5,38.79473917927622,38.538524607589224,0.0,
ID1300187 ? ID1301385,2098,1300187,1301385,0.017872423199665297,3.033408395984552,0.13368778253701905,0.13368778253701905,1345.5,38.78344313050455,38.57887495739723,0.0,
ID1299309 ? ID1300480,2098,1299309,1300480,0.025049517076653288,NaN,0.15827039229323117,0.15827039229323117,1343.5,38.76600997688219,38.499922963428986,0.0,
ID1299308 ? ID1300478,2099,1299308,1300478,0.01749347637710265,NaN,0.13226290627799864,0.13226290627799864,1343.5,63.29036472588689,31.58630486876191,0.0,
ID1300475 ? ID1300180,2100,1300475,1300180,0.016846215025395624,NaN,0.12979296986122024,0.12979296986122024,1344.5,54.95693889903805,19.725976751280783,0.0,
ID1300180 ? ID1301376,2100,1300180,1301376,0.0016505525080583088,2.7836137111465025,0.04062699235801623,0.04062699235801623,1345.5,54.92348687481195,19.69379377390586,0.0,
ID1301376 ? ID1306996,2100,1301376,1306996,0.04228581140336325,0.7098238993606086,0.2056351414602165,0.2056351414602165,1346.5,55.00178057698368,19.783362027661422,0.0,
ID1306996 ? ID1308708,2100,1306996,1308708,0.021849383805139493,2.925262635815477,0.14781537066604236,0.14781537066604236,1347.5,55.006217345094676,19.817572192530196,0.0,
ID1300178 ? ID1301374,2101,1300178,1301374,0.05629709544245004,NaN,0.2372700896498546,0.2372700896498546,1345.5,31.34784561212301,17.28033734007184,0.0,
ID1301379 ? ID1306998,2102,1301379,1306998,0.16199384522759108,NaN,0.4024845900498441,0.4024845900498441,1346.5,75.56427358471717,28.78543757180038,0.0,
ID1308721 ? ID1308364,2103,1308721,1308364,0.036807314608543626,NaN,0.19185232500166274,0.19185232500166274,1348.5,38.84912799148226,46.81088411741261,0.0,
ID1308711 ? ID1308356,2104,1308711,1308356,0.05121817560484514,NaN,0.2263143292079517,0.2263143292079517,1348.5,47.21660688894569,28.453449610881645,0.0,
ID1308712 ? ID1308358,2105,1308712,1308358,0.03137181693439561,NaN,0.1771209104944857,0.1771209104944857,1348.5,63.39385535091663,31.579340919358295,0.0,
ID1308701 ? ID1308349,2106,1308701,1308349,0.0033374673516015927,2.458533003682993,0.05777081747389068,0.05777081747389068,1348.5,63.40575296082679,4.645406756988121,0.0,
ID1308349 ? ID1310650,2106,1308349,1310650,0.0013812125225855394,1.4878512238393937,0.03716466766413416,0.03716466766413416,1349.5,63.37028189926579,4.642179584743767,0.0,
ID1306989 ? ID1308701,2106,1306989,1308701,0.009182400583955329,NaN,0.09582484325035616,0.09582484325035616,1347.5,63.38110230210059,4.6647812977096255,0.0,
ID1322098 ? ID1322832,2107,1322098,1322832,0.008859247482777782,2.2153634354523652,0.09412357559494743,0.09412357559494743,1356.5,41.92279916424535,1.7850112160836256,0.0,
ID1322832 ? ID1326751,2107,1322832,1326751,0.01638285240211451,2.384812915380098,0.12799551711725887,0.12799551711725887,1357.5,41.88139587759646,1.799733944727853,0.0,
ID1308700 ? ID1308348,2107,1308700,1308348,0.007596131400794098,2.126049860028027,0.08715578810838726,0.08715578810838726,1348.5,41.903480818871834,1.7510422701330062,0.0,
ID1310649 ? ID1315659,2107,1310649,1315659,0.00478251170606071,0.9210696332714824,0.02305190208122317,0.06915570624366951,1351.5,41.875734269585834,1.7843696688315174,0.0,
ID1326751 ? ID1330664,2107,1326751,1330664,0.0073656140943704485,0.7741568811011631,0.04291157796670512,0.08582315593341024,1359.0,41.84389032471671,1.731514262984815,0.0,
ID1319421 ? ID1322098,2107,1319421,1322098,0.01256085743171952,1.254324531471449,0.05603761556249409,0.11207523112498818,1355.0,41.9608495416889,1.7578446502775864,0.0,
ID1330664 ? ID1331210,2107,1330664,1331210,0.005531355954455306,1.6049772648530338,0.07437308622381693,0.07437308622381693,1360.5,41.895719726131816,1.7108046134620536,0.0,
ID1306987 ? ID1308700,2107,1306987,1308700,0.043528993602193145,NaN,0.20863603140922984,0.20863603140922984,1347.5,41.99170436117663,1.765360200970175,0.0,
ID1308348 ? ID1310649,2107,1308348,1310649,0.0032844930539373167,2.3781148360323874,0.05731049689138384,0.05731049689138384,1349.5,41.88292724577068,1.773255886139147,0.0,
ID1315659 ? ID1319421,2107,1315659,1319421,0.017725341102102974,1.5364480334741062,0.13313655058661755,0.13313655058661755,1353.5,41.95089690827885,1.7960159058936394,0.0,
ID1315224 ? ID1315664,2108,1315224,1315664,0.006077603835681669,0.9634689956693583,0.07795898816481438,0.07795898816481438,1352.5,22.371398604188535,18.64530073415778,0.0,
ID1310656 ? ID1312632,2108,1310656,1312632,0.00661305801009735,0.47718343099852456,0.08132071083123506,0.08132071083123506,1350.5,22.41283048494914,18.740479188794353,0.0,
ID1308353 ? ID1310656,2108,1308353,1310656,0.009771497095882608,NaN,0.09885088313152599,0.09885088313152599,1349.5,22.35333272532615,18.676241518759387,0.0,
ID1312632 ? ID1315224,2108,1312632,1315224,0.01284083072379158,2.9399596053533803,0.11331738932657943,0.11331738932657943,1351.5,22.406300818176135,18.722967623232574,0.0,
ID1310654 ? ID1312630,2109,1310654,1312630,5.164411457492918E-4,1.0482906795256464,0.022725341488067718,0.022725341488067718,1350.5,31.332932441183246,17.26775490347773,0.0,
ID1308352 ? ID1310654,2109,1308352,1310654,0.06322216929012058,NaN,0.2514401902841321,0.2514401902841321,1349.5,31.294874588461727,17.14161187765799,0.0,
ID1322846 ? ID1326762,2110,1322846,1326762,0.0017163909348845412,2.6657958524893868,0.041429348714221194,0.041429348714221194,1357.5,75.73038028960241,28.740066518939727,0.0,
ID1315669 ? ID1319431,2110,1315669,1319431,0.0013969703007845288,1.76770672728446,0.037376065881584285,0.037376065881584285,1353.5,75.65736554583057,28.7515510700172,0.0,
ID1308357 ? ID1310662,2110,1308357,1310662,0.011596167598390614,NaN,0.1076855031951405,0.1076855031951405,1349.5,75.68980590948432,28.797098628874387,0.0,
ID1310662 ? ID1312637,2110,1310662,1312637,0.02312176960627643,2.263155482257708,0.1520584414173591,0.1520584414173591,1350.5,75.64474888442994,28.759376209617738,0.0,
ID1319431 ? ID1321074,2110,1319431,1321074,0.011551782513524173,2.9419022575607094,0.10747921898452822,0.10747921898452822,1354.5,75.65196063303787,28.786754965580275,0.0,
ID1321074 ? ID1322111,2110,1321074,1322111,0.01674852516606521,2.9586295489476186,0.12941609314944263,0.12941609314944263,1355.5,75.66419542725703,28.777443722335754,0.0,
ID1312637 ? ID1315669,2110,1312637,1315669,0.008332478879085501,1.5052485342650974,0.045641206379448115,0.09128241275889623,1352.0,75.61459378307342,28.767958321306814,0.0,
ID1322111 ? ID1322846,2110,1322111,1322846,0.005628424360229739,1.9683511974106254,0.07502282559481308,0.07502282559481308,1356.5,75.70935391952077,28.73651177911821,0.0,
ID1322114 ? ID1322850,2111,1322114,1322850,0.14558202563023118,3.0718377754264687,0.3815521270157345,0.3815521270157345,1356.5,38.829918508746104,38.48623231184804,0.0,
ID1322850 ? ID1326764,2111,1322850,1326764,0.01022809187505914,2.5361692128251394,0.10113402926344396,0.10113402926344396,1357.5,38.797185322245355,38.634611555732775,0.0,
ID1315229 ? ID1315674,2111,1315229,1315674,0.012687079947395258,2.977085910288861,0.1126369386453452,0.1126369386453452,1352.5,38.67289649357669,38.49127554554732,0.0,
ID1310666 ? ID1312642,2111,1310666,1312642,0.06892799129323209,NaN,0.2625414087210474,0.2625414087210474,1350.5,38.79899339648246,38.601846998897344,0.0,
ID1312642 ? ID1315229,2111,1312642,1315229,0.09863186671596504,2.504987126920004,0.31405710741195625,0.31405710741195625,1351.5,38.77262158461066,38.5121613761809,0.0,
ID1321077 ? ID1322114,2111,1321077,1322114,0.14475587007675267,2.6013715574502276,0.380467961958366,0.380467961958366,1355.5,38.816690904267176,38.48487557818396,0.0,
ID1315674 ? ID1321077,2111,1315674,1321077,0.03055839865089349,0.3326541176721062,0.08740480343049443,0.17480960686098887,1354.0,38.76085690566114,38.595293168491054,0.0,
ID1339015 ? ID1344243,2112,1339015,1344243,0.0397792588539284,1.3960683551714062,0.09972369183640414,0.1994473836728083,1365.0,60.295897548442184,17.66482575076362,0.0,
ID1329409 ? ID1330669,2112,1329409,1330669,0.011626615829119816,1.9167615757591858,0.10782678623199254,0.10782678623199254,1359.5,60.252794008380654,17.725220186032338,0.0,
ID1344243 ? ID1346142,2112,1344243,1346142,0.005038164037415856,2.4302904645688344,0.07098002562281769,0.07098002562281769,1366.5,60.3300879214393,17.733188062077716,0.0,
ID1338399 ? ID1339015,2112,1338399,1339015,0.08471507056800705,3.071169318474902,0.29105853460774356,0.29105853460774356,1363.5,60.28599470872621,17.726098965608998,0.0,
ID1312631 ? ID1315663,2112,1312631,1315663,0.006606934559560876,0.6900490277946967,0.04064152605267449,0.08128305210534897,1352.0,60.33606388736569,17.74341612487981,0.0,
ID1321066 ? ID1322103,2112,1321066,1322103,0.055888447638563044,2.3971319339377963,0.23640737644702003,0.23640737644702003,1355.5,60.29243240701966,17.817026185414047,0.0,
ID1330669 ? ID1338399,2112,1330669,1338399,0.03698775738852247,0.7581865214111311,0.06410733827688482,0.19232201483065445,1361.5,60.31249658907804,17.768575434711835,0.0,
ID1326754 ? ID1329409,2112,1326754,1329409,0.02928265902148202,2.339339920710581,0.17112176665018983,0.17112176665018983,1358.5,60.31056901830509,17.786546104413457,0.0,
ID1352463 ? ID1354836,2112,1352463,1354836,9.967107597259022E-4,1.366024263837176,0.03157072630976206,0.03157072630976206,1370.5,60.26360580188159,17.713172614506632,0.0,
ID1322103 ? ID1322836,2112,1322103,1322836,0.0337361535793675,2.6824953013677484,0.18367404165904203,0.18367404165904203,1356.5,60.279411304261444,17.764359699885027,0.0,
ID1319426 ? ID1321066,2112,1319426,1321066,0.05356467437653039,2.90889700098942,0.23144043375462808,0.23144043375462808,1354.5,60.3580051231328,17.76277107145892,0.0,
ID1346142 ? ID1352463,2112,1346142,1352463,8.215625669527918E-4,0.013934836950438354,0.009554304247899022,0.028662912743697068,1368.5,60.28041824226823,17.729418047117107,0.0,
ID1322836 ? ID1326754,2112,1322836,1326754,0.0017622973204247379,0.9504317286104271,0.041979725111352714,0.041979725111352714,1357.5,60.38306777946404,17.78362501747394,0.0,
ID1315663 ? ID1319426,2112,1315663,1319426,0.017136595015203804,2.9665684900379183,0.13090681806232937,0.13090681806232937,1353.5,60.326152303570666,17.71894836848804,0.0,
ID1354836 ? ID1357222,2112,1354836,1357222,0.0043295162343069795,2.068365694466613,0.06579905952448697,0.06579905952448697,1371.5,60.29213929151371,17.70851937651058,0.0,
ID1310655 ? ID1312631,2112,1310655,1312631,0.02436701594855218,NaN,0.15609937843743063,0.15609937843743063,1350.5,60.262983262681736,17.683372784343895,0.0,
ID1315226 ? ID1321070,2113,1315226,1321070,0.012100329841992653,0.7831511626220803,0.03666716642385581,0.11000149927156744,1353.5,27.9453026132312,24.303397861015185,0.0,
ID1326758 ? ID1330673,2113,1326758,1330673,0.009758966445295784,0.5547142434707841,0.04939374060874461,0.09878748121748922,1359.0,28.110597591252567,24.35031596956633,0.0,
ID1322841 ? ID1326758,2113,1322841,1326758,0.013793898138138675,2.390837449266092,0.11744742712438905,0.11744742712438905,1357.5,28.019056940192478,24.340773924880082,0.0,
ID1322107 ? ID1322841,2113,1322107,1322841,0.011202950939873096,2.600068230329522,0.10584399340478937,0.10584399340478937,1356.5,27.982046547281087,24.35907128900854,0.0,
ID1312636 ? ID1315226,2113,1312636,1315226,0.0565182050275464,NaN,0.23773557795909808,0.23773557795909808,1351.5,28.029159383002984,24.334046543415308,0.0,
ID1330673 ? ID1331217,2113,1330673,1331217,0.061596305838551996,2.2956684665740257,0.24818603070791875,0.24818603070791875,1360.5,28.036922558919695,24.28487353653515,0.0,
ID1321070 ? ID1322107,2113,1321070,1322107,0.005189865797503242,0.7821147521587355,0.07204072318836925,0.07204072318836925,1355.5,27.968610000769228,24.384578299690894,0.0,
ID1331217 ? ID1335359,2113,1331217,1335359,0.08146926593454273,2.9498257595543795,0.28542821502882776,0.28542821502882776,1361.5,28.04288908470479,24.315864227037203,0.0,
ID1315662 ? ID1321064,2114,1315662,1321064,0.021282295672998955,0.26066026461076736,0.07294226427970096,0.14588452855940193,1354.0,58.065505835363446,11.011729871555554,0.0,
ID1315222 ? ID1315662,2114,1315222,1315662,2.3868128913085202E-4,NaN,0.015449313548855561,0.015449313548855561,1352.5,58.01496469584534,11.073398741248386,0.0,
ID1321064 ? ID1322101,2114,1321064,1322101,0.04026967471518363,1.915105024096895,0.20067305428279011,0.20067305428279011,1355.5,58.02162763146271,10.919416004901803,0.0,
ID1322112 ? ID1322847,2115,1322112,1322847,0.003133305855460751,2.7145782984957116,0.055975939969425716,0.055975939969425716,1356.5,63.361605363507664,31.558498011696756,0.0,
ID1335362 ? ID1338406,2115,1335362,1338406,0.03866856349271431,3.120054921080648,0.19664323912281934,0.19664323912281934,1362.5,63.26497245782737,31.586856138951084,0.0,
ID1315670 ? ID1319432,2115,1315670,1319432,0.03201876309859803,NaN,0.17893787496949334,0.17893787496949334,1353.5,63.31882041582527,31.61162005008348,0.0,
