LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,,,,,,,(sec),(sec),(sec),(pixel),(pixel),(pixel),(pixel),(pixel/sec),(pixel/sec),(pixel/sec),(pixel/sec),(pixel/sec),(quality),(pixel),(pixel),,(pixel/sec),,(rad/sec)
Track_30,30,30,59,4,0,0,0,2,63.0,0.0,63.0,0.07842405774014416,67.73346712610322,41.73884863286276,0.0,0.15461197633386628,0.41856325759524166,0.019168450770406773,0.13601642153983418,0.09836357162016982,60.15421586117502,9.30146031936578,0.43648242455894887,0.008431370456622182,0.0012448263133356216,0.008051292938960734,1.9756454507316825
Track_31,31,31,89,2,0,0,0,1,90.0,0.0,90.0,0.7680225964863131,58.85111715963292,40.44015796704867,0.0,0.13363823662172,0.4040006542985142,0.01276591183401339,0.12818360081900007,0.081175631725117,96.8017080071267,11.85729053525465,0.8126375901835273,0.06477218334178389,0.008533584405403478,0.06385585907990445,2.012703588526551
Track_32,32,32,32,1,0,0,0,1,32.0,2.0,34.0,0.6560118388076421,54.0527211645786,40.96065879621478,0.0,0.26688687943806605,0.6380764713495364,0.020980757123168922,0.24468685356775086,0.16785220534047315,67.43393540382385,8.405771654309461,0.7226785000403761,0.0780430239823751,0.020500369962738817,0.07681295538357909,1.9130155998426626
Track_33,33,33,3,0,0,0,0,0,2.0,1.0,3.0,0.3091330645721898,26.437617042041733,43.507742511903395,0.0,0.41904430892636313,0.5195928437215482,0.318495774131178,0.5195928437215482,0.14219710158409382,54.265463511149086,0.8380886178527263,0.318495774131178,0.36885486568738063,0.1545665322860949,0.36885486568738063,2.5561229815700237
Track_34,34,34,20,1,0,0,0,1,20.0,1.0,21.0,0.15545434897830568,63.778017415916906,42.27785085626088,0.0,0.12447102153922854,0.32358407312875587,0.02173271120182189,0.11821310677370707,0.07848397513376926,58.76044464111328,2.4154867779930242,0.42806065871830024,0.0643573586883673,0.007772717448915284,0.0624460003043007,2.0167086670635546
Track_35,35,35,7,0,0,0,0,0,6.0,0.0,6.0,0.3113718776980773,40.628810062760394,45.32708309038823,0.0,0.3589654237259701,0.9558078838663342,0.05940540734602451,0.16958607617106897,0.39206596154569306,59.10947254725865,2.1537925423558204,0.821862156144895,0.14456911312242654,0.05189531294967955,0.14456911312242654,1.842903693659386
Track_36,36,36,2,0,0,0,0,0,1.0,2.0,3.0,0.2358289077358406,13.624690794135322,46.803078368185254,0.0,0.2358289077358406,0.2358289077358406,0.2358289077358406,0.2358289077358406,NaN,46.77082633972168,0.2358289077358406,0.2358289077358406,1.0,0.2358289077358406,1.0,NaN
Track_37,37,37,17,0,0,0,0,0,16.0,0.0,16.0,0.2102957170492381,63.87980255231954,48.555617906694394,0.0,0.17589776651637506,0.44451755707091856,0.03997631557254655,0.1775909310056062,0.1185532827170276,70.13942673627068,2.814364264262001,0.3099384952564017,0.07472228087872736,0.013143482315577382,0.07472228087872736,2.1656177601618567
Track_38,38,38,10,0,0,0,0,0,9.0,0.0,9.0,0.2287642523946852,80.8792697992566,49.52709936465957,0.0,0.12957592910884258,0.23047222902485567,0.067396250491643,0.11970194717362384,0.06545682406417894,82.9262020111084,1.1661833619795832,0.2287642523946852,0.19616490841231043,0.025418250266076133,0.19616490841231043,2.0857379868866324
Track_39,39,39,2,0,0,0,0,0,1.0,2.0,3.0,0.18623909353161594,67.36651380656278,52.92267281221072,0.0,0.18623909353161594,0.18623909353161594,0.18623909353161594,0.18623909353161594,NaN,50.694969177246094,0.18623909353161594,0.18623909353161594,1.0,0.18623909353161594,1.0,NaN
Track_40,40,40,13,1,0,0,0,2,14.0,0.0,14.0,0.18174187517716295,64.92931797582371,51.40888389006662,0.0,0.15271671165241607,0.3301583425988004,0.025118447040252474,0.1630939002244229,0.09112600576945382,58.590767493614784,1.9958375159576007,0.2838974309965289,0.09106045643698775,0.012981562512654496,0.08500420400748669,2.1959684135634414
Track_41,41,41,4,0,0,0,0,0,3.0,0.0,3.0,0.15648402898708974,45.444064323666964,56.749296374188944,0.0,0.22040451029250963,0.2835972310823244,0.13367886166798018,0.2439374381272243,0.07768029603007033,52.159512519836426,0.6612135308775289,0.2835972310823244,0.2366618674294401,0.05216134299569658,0.2366618674294401,1.5019611325557398
Track_42,42,42,36,1,0,0,0,2,37.0,0.0,37.0,0.10633219475196637,40.520125964135985,59.869121616608176,0.0,0.10131096883165397,0.2432935493208385,0.00548421316539208,0.07804316734502087,0.06282170138556091,99.57728226979573,3.6384092444043072,0.23736045758671595,0.029224913309435985,0.0028738431014044964,0.028366554328188225,2.0938424924527403
Track_43,43,43,14,1,0,0,0,1,14.0,0.0,14.0,0.09222779564990144,66.71205606236964,65.32791847283382,0.0,0.11526129753887654,0.2932993597497204,0.003738596010321335,0.12397614717178174,0.07965051837489091,61.502380643572124,1.6228596304431535,0.292449639300085,0.056830420770721146,0.006587699689278674,0.057154481425620816,1.6062595964868125
Track_44,44,44,3,0,0,0,0,0,2.0,1.0,3.0,0.17350724982849244,32.55457679797573,1.7860293043681643,0.0,0.16275395959720285,0.2146475799347176,0.11086033925968812,0.2146475799347176,0.07338866168195361,54.51557159423828,0.3255079191944057,0.2146475799347176,0.5330354181793879,0.08675362491424622,0.5330354181793879,2.206538875459085
Track_45,45,45,20,0,0,0,0,0,19.0,2.0,21.0,0.15421799099252323,72.7122278948733,1.9295280166563635,0.0,0.1705511300881156,0.3334827150426037,0.04901293408453963,0.1353521741431349,0.08327035696428506,66.16241493225098,3.2404714716741965,0.3030340424209036,0.04759122008651605,0.008116736368027538,0.04759122008651605,2.2323942139028357
Track_46,46,46,14,0,0,0,0,0,13.0,0.0,13.0,0.11315978120557672,28.069030733883128,2.836122617194699,0.0,0.09702789476679244,0.21590305741610108,0.04631584349709328,0.09685100298667312,0.041364913197514085,64.65128271920341,1.2613626319683016,0.13009083643959127,0.08971233040969019,0.008704598554275132,0.08971233040969018,2.280857262007895
Track_47,47,47,33,0,0,0,0,0,32.0,0.0,32.0,0.638250633196593,56.375361764959784,2.7707519504275333,0.0,0.1269710174476057,0.2958709303348106,0.017030230330261034,0.1312385811846881,0.0654731955417235,66.21476005785394,4.063072558323381,0.6691989685313873,0.1570857089148233,0.019945332287393532,0.15708570891482326,1.8963633272663443
Track_48,48,48,2,0,0,0,0,0,1.0,2.0,3.0,0.4512843975260615,58.27612693921223,2.2230520524000283,0.0,0.4512843975260615,0.4512843975260615,0.4512843975260615,0.4512843975260615,NaN,59.447120666503906,0.4512843975260615,0.4512843975260615,1.0,0.4512843975260615,1.0,NaN
Track_49,49,49,33,3,0,0,0,2,36.0,0.0,36.0,0.11000083281034416,63.73884565221664,3.5729897031863462,0.0,0.11895141357439248,0.23146018502346813,0.003939254842208152,0.11793449404170613,0.0643723870568927,71.56739136666963,4.040702193190014,0.1805110932615798,0.027223197244215066,0.0030555786891762267,0.025687619821896955,1.96279934081224
Track_50,50,50,19,0,0,0,0,0,18.0,0.0,18.0,0.043200590036406444,78.15426184985544,3.119159338105177,0.0,0.13511637312891586,0.31510263261050836,0.009973884626171615,0.12681446916028347,0.08588177395148985,73.24369992707905,2.432094716320486,0.3118017463009699,0.017762708724504195,0.002400032779800358,0.017762708724504195,1.8480818005042956
Track_51,51,51,24,0,0,0,0,0,23.0,0.0,23.0,0.07990576785503697,67.02946719954248,5.395509200641887,0.0,0.10218394400262402,0.26233515421038056,0.011656499242026308,0.09239585244652465,0.058813795360227,82.81510368982951,2.3502307120603527,0.17063841822062553,0.033999116531409294,0.0034741638197842164,0.033999116531409294,2.171098440040454
Track_52,52,52,18,2,0,0,0,1,19.0,0.0,19.0,0.07054243768613148,74.28607845516481,6.875978961374028,0.0,0.2645385168620283,0.6398607616173789,0.052110132781604354,0.21967545499730332,0.18600430874764579,66.79924964904785,4.694964657942125,0.8382879057195961,0.015025126454743392,0.0037127598782174466,0.014034855575129197,1.3024823301357153
Track_53,53,53,7,1,0,0,0,1,7.0,1.0,8.0,0.25093778866453753,54.45933742983957,8.433096753671746,0.0,0.24013592215499505,0.3387138401961788,0.1579983632739916,0.25910229108682936,0.07421690757366603,60.48188345772879,1.6450465202930222,0.3090419652375738,0.1525414543412666,0.03584825552350536,0.14928318596318632,1.6861096312848418
Track_54,54,54,13,1,0,0,0,1,13.0,0.0,13.0,0.056884970368693596,71.01532264302196,7.3407890046716835,0.0,0.11569975100167781,0.1899685011508031,0.02138165507803482,0.12701655202379034,0.053183832104804686,66.368162888747,1.4509234380377005,0.20295693461597775,0.039206045527548715,0.004375766951437969,0.03782002047156103,1.9823961150038796
Track_55,55,55,9,1,0,0,0,2,10.0,2.0,12.0,0.12282683773882733,72.02110468382546,8.166970629466043,0.0,0.09934100758603465,0.186997180869328,0.02353664478357236,0.10141948499683132,0.05684504406738085,61.90968322753906,0.9251481535721586,0.18575710923960603,0.13276450616538707,0.012282683773882733,0.12364162667914627,2.2747703083658606
Track_56,56,56,44,6,0,0,0,2,52.0,1.0,53.0,0.052771619056678605,77.1984944805976,11.597663851403615,0.0,0.11424749735782029,0.28937056880407425,0.021678942106718637,0.10207717036073242,0.07354859719007849,62.811843785372645,5.246138154687848,0.2782368410922789,0.010059136359099293,0.0010148388280130502,0.008882810140117122,2.1331661682505234
Track_57,57,57,13,0,0,0,0,0,12.0,0.0,12.0,0.3027442432301828,29.76502854801675,9.389007098694226,0.0,0.14453049439920893,0.31661290120626506,0.044120461367966615,0.1513452659054201,0.07839274057654398,90.91896467942458,1.7343659327905072,0.3027442432301828,0.17455615190912024,0.025228686935848565,0.17455615190912024,1.7970600414866198
Track_58,58,58,4,0,0,0,0,0,3.0,0.0,3.0,0.06935679760403622,23.417367788395737,10.580189879957906,0.0,0.1356990085971352,0.1984930773301081,0.07980643550561817,0.12879751295567937,0.05964354716530922,57.38353729248047,0.4070970257914056,0.12879751295567937,0.17036920736329397,0.02311893253467874,0.17036920736329397,2.754028631356681
Track_59,59,59,12,2,0,0,0,2,14.0,2.0,16.0,0.2977893696938766,46.293867832258506,12.046890808336459,0.0,0.18234911764094247,0.27831854589590505,0.05460090839721155,0.21954629476861984,0.08980817532285162,56.77292029062907,2.1916298256569835,0.3141979619929699,0.13587576068171478,0.021270669263848328,0.11664805149061203,2.014861210164887
Track_60,60,60,11,1,0,0,0,2,12.0,0.0,12.0,0.1770984445912663,23.15501951518745,12.154518613853737,0.0,0.140710869937102,0.2014901404761668,0.03194852652828172,0.1866342075729942,0.06604335026705749,65.5334798639471,1.5627660091100122,0.27768612928083275,0.11332371164901586,0.01475820371593886,0.10488318153768648,1.7903765529789917
Track_61,61,61,35,8,0,0,0,2,43.0,0.0,43.0,0.18129139367599348,51.37628302479345,13.618229381464078,0.0,0.1361761251235529,0.3904611385682232,0.008461103680754452,0.11891134326877995,0.0816014432748612,57.458638654436385,5.3912356452265575,0.36292736412052873,0.03362705798929607,0.004216078922697522,0.030960485319084127,1.7861838261778356
Track_62,62,62,12,0,0,0,0,0,11.0,0.0,11.0,0.05324484780204253,81.37979895533933,13.676959596930821,0.0,0.1584379160914021,0.4521102989884826,0.049970934593058576,0.09418999848144302,0.142078713375042,120.25519943237305,1.7428170770054232,0.4638634686801401,0.03055102483476345,0.004840440709276594,0.030551024834763456,2.343256530118809
Track_63,63,63,17,3,0,0,0,1,19.0,2.0,21.0,0.14420014969013484,28.728449415452666,13.606087869596976,0.0,0.13546471243745753,0.23493250666823434,0.03980548264185358,0.14749459240158258,0.06419573451470895,57.308418947107654,2.397431957390127,0.3492581361031637,0.06014775486980362,0.007589481562638676,0.05602552447850691,1.6390663687720837
Track_64,64,64,2,0,0,0,0,0,1.0,3.0,4.0,0.09143887872636351,35.966190426096894,0.5272666229993244,0.0,0.09143887872636351,0.09143887872636351,0.09143887872636351,0.09143887872636351,NaN,45.13103675842285,0.09143887872636351,0.09143887872636351,1.0,0.09143887872636351,1.0,NaN
Track_65,65,65,9,0,0,0,0,0,8.0,3.0,11.0,0.10903657597596755,42.26597770643036,12.054896400833169,0.0,0.07465629238792476,0.1297191830098669,0.010181576868797422,0.07049512267910596,0.0436849729751099,105.41575283474393,0.597250339103398,0.11910410458165642,0.1825642763797423,0.013629571996995944,0.18256427637974226,2.026190048932057
Track_66,66,66,4,1,0,0,0,2,5.0,3.0,8.0,0.2415501062114251,66.52059490015534,31.28480385078796,0.0,0.18875292411513703,0.2894132920984102,0.13689017305831044,0.1399553071886904,0.08718790640739851,43.01828861236572,0.846169386722792,0.2894132920984102,0.28546306448989717,0.04831002124228502,0.2559431673377229,0.8507190991771827
Track_67,67,67,30,3,0,0,0,2,33.0,0.0,33.0,0.6295874988754703,59.97041932536884,32.7507253034449,0.0,0.15162046617610253,0.2533834170686046,0.0040541498765872845,0.1422335884514119,0.06540207152064093,61.98227628072103,4.751346105764449,0.6295874988754703,0.13250718530305325,0.019078409056832432,0.12583003823951738,2.0363279502117955
Track_68,68,68,22,2,0,0,0,1,23.0,0.0,23.0,0.12481758072620149,57.561890279796415,38.81018408941514,0.0,0.11313279661812016,0.25632999620882585,0.010680665570232586,0.12014786004247437,0.07261792208414708,59.59559145840731,2.5588621169269494,0.2100680821696951,0.04877854883251796,0.005426851335921803,0.047968860473237875,1.7771938571055084
